subset	geo_id	pathogen	y_col	lag_weeks	n_pairs	train_start_week_end	train_end_week_end	corr_y_t_y_t_minus_lag	notes
geo_matched_state	RI	Influenza	hosp_admissions_per_100k	1	42	2024-06-15	2025-04-05	0.9472110029417575	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	Influenza	hosp_admissions_per_100k	2	41	2024-06-15	2025-04-05	0.8686979042460028	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	Influenza	hosp_admissions_per_100k	3	40	2024-06-15	2025-04-05	0.7802388866364448	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	Influenza	hosp_admissions_per_100k	4	39	2024-06-15	2025-04-05	0.6843650613911683	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	RSV	hosp_admissions_per_100k	1	42	2024-06-15	2025-04-05	0.9864456441689889	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	RSV	hosp_admissions_per_100k	2	41	2024-06-15	2025-04-05	0.962252188223293	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	RSV	hosp_admissions_per_100k	3	40	2024-06-15	2025-04-05	0.9312970734510602	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	RI	RSV	hosp_admissions_per_100k	4	39	2024-06-15	2025-04-05	0.8899881479754921	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9612895947336363	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9020528880184733	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8371071158143946	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.7761733989409707	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	Influenza	hosp_admissions_per_100k	1	65	2024-01-06	2025-04-05	0.9525734835571448	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	Influenza	hosp_admissions_per_100k	2	64	2024-01-06	2025-04-05	0.8790840136916568	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	Influenza	hosp_admissions_per_100k	3	63	2024-01-06	2025-04-05	0.7972617622289674	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	Influenza	hosp_admissions_per_100k	4	62	2024-01-06	2025-04-05	0.7191197951647685	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	RSV	hosp_admissions_per_100k	1	65	2024-01-06	2025-04-05	0.9910114413889568	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	RSV	hosp_admissions_per_100k	2	64	2024-01-06	2025-04-05	0.9699791053565874	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	RSV	hosp_admissions_per_100k	3	63	2024-01-06	2025-04-05	0.9408551004485126	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SC	RSV	hosp_admissions_per_100k	4	62	2024-01-06	2025-04-05	0.9081126223831999	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9577073917285504	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.906709114763206	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8523118554283032	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.7888640454904867	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	Influenza	hosp_admissions_per_100k	1	99	2023-04-29	2025-04-05	0.954853550749823	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	Influenza	hosp_admissions_per_100k	2	98	2023-04-29	2025-04-05	0.9003714570446771	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	Influenza	hosp_admissions_per_100k	3	97	2023-04-29	2025-04-05	0.8424271989787717	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	Influenza	hosp_admissions_per_100k	4	96	2023-04-29	2025-04-05	0.7746900179289959	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	RSV	hosp_admissions_per_100k	1	101	2023-04-29	2025-04-05	0.9872385126854232	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	RSV	hosp_admissions_per_100k	2	100	2023-04-29	2025-04-05	0.969524398983311	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	RSV	hosp_admissions_per_100k	3	99	2023-04-29	2025-04-05	0.9509662390152125	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	SD	RSV	hosp_admissions_per_100k	4	98	2023-04-29	2025-04-05	0.9258787645724875	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9690884742981698	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9203340748009475	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8620774533141992	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8018113179541307	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	Influenza	hosp_admissions_per_100k	1	94	2023-06-17	2025-04-05	0.9671724753941722	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	Influenza	hosp_admissions_per_100k	2	93	2023-06-17	2025-04-05	0.9152905978239291	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	Influenza	hosp_admissions_per_100k	3	92	2023-06-17	2025-04-05	0.8531928937944452	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	Influenza	hosp_admissions_per_100k	4	91	2023-06-17	2025-04-05	0.7887405861865624	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	RSV	hosp_admissions_per_100k	1	94	2023-06-17	2025-04-05	0.9927796220390837	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	RSV	hosp_admissions_per_100k	2	93	2023-06-17	2025-04-05	0.9784058962030008	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	RSV	hosp_admissions_per_100k	3	92	2023-06-17	2025-04-05	0.9582716761981555	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TN	RSV	hosp_admissions_per_100k	4	91	2023-06-17	2025-04-05	0.9331023644753154	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9662620465162947	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9246818007380149	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8808676221839333	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.830939154199272	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9662487518590701	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9246549282035732	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.880826178883073	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8308783576455996	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9934934316979196	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9802577197548423	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9641960937233872	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	TX	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.941773792235816	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9353800531218542	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.8602908627137186	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8055081247092258	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.7438577752857013	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9352357648371377	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.8599864747310045	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8051280976134447	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.743391031373262	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9912681680000245	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9742256185909779	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9504918628686242	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	UT	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.9233114077468859	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9680680909582531	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.920707911402652	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.866117715614394	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.804965074174082	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9678709479949746	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.92028257882907	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.8655853231797485	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8043098929426429	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9933912444642998	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9795528595102067	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9596642195329442	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VA	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.9357920465490119	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9797245207202573	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9441076400787064	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.904156371134684	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8547857407645413	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	Influenza	hosp_admissions_per_100k	1	109	2023-03-04	2025-04-05	0.9789078779566526	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	Influenza	hosp_admissions_per_100k	2	108	2023-03-04	2025-04-05	0.9420689757280744	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	Influenza	hosp_admissions_per_100k	3	107	2023-03-04	2025-04-05	0.9010566349111897	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	Influenza	hosp_admissions_per_100k	4	106	2023-03-04	2025-04-05	0.8503336787212011	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	RSV	hosp_admissions_per_100k	1	109	2023-03-04	2025-04-05	0.9896151719136321	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	RSV	hosp_admissions_per_100k	2	108	2023-03-04	2025-04-05	0.9739798021021634	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	RSV	hosp_admissions_per_100k	3	107	2023-03-04	2025-04-05	0.9565041593652303	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	VT	RSV	hosp_admissions_per_100k	4	106	2023-03-04	2025-04-05	0.9310193877302296	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.7550711887389061	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.49885200253633205	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.24878236365562975	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.003360119844617095	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	Influenza	hosp_admissions_per_100k	1	85	2023-08-19	2025-04-05	0.7504630649383106	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	Influenza	hosp_admissions_per_100k	2	84	2023-08-19	2025-04-05	0.4892507767718006	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	Influenza	hosp_admissions_per_100k	3	83	2023-08-19	2025-04-05	0.23407764326240363	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	Influenza	hosp_admissions_per_100k	4	82	2023-08-19	2025-04-05	-0.016576976281013154	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	RSV	hosp_admissions_per_100k	1	85	2023-08-19	2025-04-05	0.9437753507579009	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	RSV	hosp_admissions_per_100k	2	84	2023-08-19	2025-04-05	0.8856453732791267	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	RSV	hosp_admissions_per_100k	3	83	2023-08-19	2025-04-05	0.8272141958807196	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WA	RSV	hosp_admissions_per_100k	4	82	2023-08-19	2025-04-05	0.7681633244131093	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.8914376307784044	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.7639683900449296	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.65265104288986	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.5516272561865616	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	Influenza	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.8911216065614233	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	Influenza	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.7632967994332984	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	Influenza	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.6517715700049788	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	Influenza	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.5505519733941611	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	RSV	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9878709843212762	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	RSV	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.9693608417792852	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	RSV	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.9514149940301431	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WI	RSV	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.932369333359253	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.9645959704552378	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.916048458003983	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.86711172940913	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.8145797535249601	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	Influenza	hosp_admissions_per_100k	1	102	2023-04-15	2025-04-05	0.9626746674824758	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	Influenza	hosp_admissions_per_100k	2	101	2023-04-15	2025-04-05	0.9115187588124078	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	Influenza	hosp_admissions_per_100k	3	100	2023-04-15	2025-04-05	0.8601135379843747	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	Influenza	hosp_admissions_per_100k	4	99	2023-04-15	2025-04-05	0.8048218860833601	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	RSV	hosp_admissions_per_100k	1	103	2023-04-15	2025-04-05	0.9872334015108282	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	RSV	hosp_admissions_per_100k	2	102	2023-04-15	2025-04-05	0.9642934808596625	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	RSV	hosp_admissions_per_100k	3	101	2023-04-15	2025-04-05	0.941251094859033	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WV	RSV	hosp_admissions_per_100k	4	100	2023-04-15	2025-04-05	0.914388959901343	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	COVID-19	hosp_admissions_per_100k	1	117	2023-01-07	2025-04-05	0.8370259056286037	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	COVID-19	hosp_admissions_per_100k	2	116	2023-01-07	2025-04-05	0.6938102403946347	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	COVID-19	hosp_admissions_per_100k	3	115	2023-01-07	2025-04-05	0.6184561367637352	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	COVID-19	hosp_admissions_per_100k	4	114	2023-01-07	2025-04-05	0.541428116166547	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	Influenza	hosp_admissions_per_100k	1	86	2023-08-12	2025-04-05	0.7968292622533962	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	Influenza	hosp_admissions_per_100k	2	85	2023-08-12	2025-04-05	0.6163568720648296	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	Influenza	hosp_admissions_per_100k	3	84	2023-08-12	2025-04-05	0.5198324828805618	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	Influenza	hosp_admissions_per_100k	4	83	2023-08-12	2025-04-05	0.42057239621699366	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	RSV	hosp_admissions_per_100k	1	86	2023-08-12	2025-04-05	0.9872917882114829	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	RSV	hosp_admissions_per_100k	2	85	2023-08-12	2025-04-05	0.9713262670799657	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	RSV	hosp_admissions_per_100k	3	84	2023-08-12	2025-04-05	0.9501041118695384	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
geo_matched_state	WY	RSV	hosp_admissions_per_100k	4	83	2023-08-12	2025-04-05	0.9223669241333559	Pearson corr between admissions_t and admissions_{t-lag} within the pre-holdout training pool.
